0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6417046.0,363216.0,2961949.0,3699768.0,5;0,1616708.0,3838707.0,6013719.0,9402924.0,1892201.0,3359336.0,5347317.0,6333333;0,3127717.0,3883206.0,7411503.0,9570079.0,2694054.0,360318.0,7078393.0,5666667;0,3293703.0,2611155.0,2047645.0,8914746.0,3654542.0,311949.0,3730213.0,5666667;0,3576643.0,07723296.0,4926429.0,8446741.0,3217725.0,2938966.0,3426384.0,5;0,1040888.0,4690457.0,8270912.0,9041622.0,2055408.0,3788023.0,7396888.0,6333333;0,335555.0,3544998.0,8247401.0,9254745.0,2434418.0,3584085.0,7473269.0,5333334;0,2588376.0,6508247.0,221905.0,8480117.0,1586594.0,4962289.0,4062873.0,5333334;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6488205.0,372838.0,2949835.0,3607916.0,5;0,1616708.0,3838707.0,6013719.0,9402924.0,1892201.0,3359336.0,5347317.0,6333333;0,3127717.0,3883206.0,7411503.0,957251.0,2716294.0,3594462.0,7055644.0,5333334;0,3293703.0,2611155.0,2047645.0,8915407.0,3610791.0,3141195.0,37281.0,5;0,3576643.0,07723296.0,4926429.0,8434458.0,3235149.0,2958092.0,3413857.0,4666667;0,1040888.0,4690457.0,8270912.0,9044965.0,2035833.0,3801352.0,7373641.0,6;0,335555.0,3544998.0,8247401.0,9222811.0,2444793.0,3643838.0,7439987.0,5;0,2588376.0,6508247.0,221905.0,8472595.0,1591647.0,494765.0,406996.0,5;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6488205.0,372838.0,2949835.0,3607916.0,5;0,1616708.0,3838707.0,6013719.0,9402924.0,1892201.0,3359336.0,5347317.0,6333333;0,3127717.0,3883206.0,7411503.0,9592953.0,2712251.0,3597249.0,7128959.0,6;0,3293703.0,2611155.0,2047645.0,8887576.0,359226.0,31742.0,3777886.0,5333334;0,3576643.0,07723296.0,4926429.0,8434458.0,3235149.0,2958092.0,3413857.0,4666667;0,1040888.0,4690457.0,8270912.0,9044965.0,2035833.0,3801352.0,7373641.0,6;0,335555.0,3544998.0,8247401.0,9238071.0,2481582.0,3674991.0,7422206.0,5;0,2588376.0,6508247.0,221905.0,8472595.0,1591647.0,494765.0,406996.0,5;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6497856.0,3739004.0,2963415.0,3600002.0,4333333;0,1616708.0,3838707.0,6013719.0,9470445.0,1799048.0,3401179.0,5419841.0,5666667;0,3127717.0,3883206.0,7411503.0,9585547.0,2712615.0,359356.0,7118084.0,5666667;0,3293703.0,2611155.0,2047645.0,8859928.0,3645492.0,3184499.0,3818918.0,6;0,3576643.0,07723296.0,4926429.0,8466181.0,3210053.0,2884741.0,3403015.0,4333333;0,1040888.0,4690457.0,8270912.0,9067739.0,2024827.0,3879224.0,7394301.0,5333334;0,335555.0,3544998.0,8247401.0,9239081.0,2477292.0,3731598.0,7491356.0,6;0,2588376.0,6508247.0,221905.0,8482948.0,1585295.0,4925153.0,4020841.0,4333333;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6492718.0,3737552.0,295605.0,3607816.0,4;0,1616708.0,3838707.0,6013719.0,9470445.0,1799048.0,3401179.0,5419841.0,5666667;0,3127717.0,3883206.0,7411503.0,9585547.0,2712615.0,359356.0,7118084.0,5666667;0,3293703.0,2611155.0,2047645.0,8859928.0,3645492.0,3184499.0,3818918.0,6;0,3576643.0,07723296.0,4926429.0,8465368.0,321472.0,2883799.0,3401879.0,4;0,1040888.0,4690457.0,8270912.0,904541.0,2054998.0,3893215.0,7354957.0,4666667;0,335555.0,3544998.0,8247401.0,9239081.0,2477292.0,3731598.0,7491356.0,6;0,2588376.0,6508247.0,221905.0,8482948.0,1585295.0,4925153.0,4020841.0,4333333;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6556405.0,3890138.0,294589.0,3610291.0,3333333;0,1616708.0,3838707.0,6013719.0,9570523.0,1682219.0,3423175.0,5527906.0,7333333;0,3127717.0,3883206.0,7411503.0,9582115.0,2695616.0,3588357.0,714085.0,6;0,3293703.0,2611155.0,2047645.0,8858725.0,3740413.0,3273804.0,3803492.0,5333334;0,3576643.0,07723296.0,4926429.0,8484637.0,3203642.0,287102.0,3443523.0,3333333;0,1040888.0,4690457.0,8270912.0,9043158.0,208984.0,3886653.0,7395866.0,5666667;0,335555.0,3544998.0,8247401.0,9122403.0,2429999.0,3834194.0,7350579.0,6;0,2588376.0,6508247.0,221905.0,8503482.0,1578332.0,4906642.0,395182.0,3666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6556405.0,3890138.0,294589.0,3610291.0,3333333;0,1616708.0,3838707.0,6013719.0,9572042.0,1666345.0,3421236.0,5531338.0,7666667;0,3127717.0,3883206.0,7411503.0,9582115.0,2695616.0,3588357.0,714085.0,6;0,3293703.0,2611155.0,2047645.0,8858725.0,3740413.0,3273804.0,3803492.0,5333334;0,3576643.0,07723296.0,4926429.0,8454484.0,3346039.0,2954687.0,3481691.0,4;0,1040888.0,4690457.0,8270912.0,9043158.0,208984.0,3886653.0,7395866.0,5666667;0,335555.0,3544998.0,8247401.0,9108353.0,2417138.0,3878002.0,7340111.0,5666667;0,2588376.0,6508247.0,221905.0,8503482.0,1578332.0,4906642.0,395182.0,3666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6559293.0,3899543.0,2958235.0,3623108.0,3666667;0,1616708.0,3838707.0,6013719.0,9585983.0,1637902.0,3443829.0,5555174.0,6666667;0,3127717.0,3883206.0,7411503.0,9607421.0,2660152.0,3567746.0,7210234.0,5333334;0,3293703.0,2611155.0,2047645.0,8749805.0,3630983.0,3235244.0,40229.0,5333334;0,3576643.0,07723296.0,4926429.0,8466585.0,3344311.0,2938674.0,350372.0,3666667;0,1040888.0,4690457.0,8270912.0,9043158.0,208984.0,3886653.0,7395866.0,5666667;0,335555.0,3544998.0,8247401.0,908865.0,2417979.0,3889975.0,7300023.0,5333334;0,2588376.0,6508247.0,221905.0,8504558.0,1583165.0,4883519.0,3929712.0,3333333;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6593398.0,3998227.0,2968355.0,3653506.0,2666667;0,1616708.0,3838707.0,6013719.0,9574886.0,1639636.0,3427723.0,5548952.0,6333333;0,3127717.0,3883206.0,7411503.0,9574617.0,2621801.0,3598821.0,7300991.0,5666667;0,3293703.0,2611155.0,2047645.0,8766993.0,3619723.0,3241592.0,3991387.0,5333334;0,3576643.0,07723296.0,4926429.0,849492.0,3381666.0,2903677.0,3525793.0,4333333;0,1040888.0,4690457.0,8270912.0,9076988.0,2077065.0,3911042.0,7461985.0,5333334;0,335555.0,3544998.0,8247401.0,908865.0,2417979.0,3889975.0,7300023.0,5333334;0,2588376.0,6508247.0,221905.0,8478918.0,1585367.0,4892459.0,4000304.0,3666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6630707.0,4096683.0,3019554.0,3695435.0,2333333;0,1616708.0,3838707.0,6013719.0,9574886.0,1639636.0,3427723.0,5548952.0,6333333;0,3127717.0,3883206.0,7411503.0,9581393.0,2618469.0,363046.0,7303954.0,5333334;0,3293703.0,2611155.0,2047645.0,8781983.0,3621019.0,3237363.0,3968883.0,5666667;0,3576643.0,07723296.0,4926429.0,849283.0,3460887.0,2920566.0,3540271.0,5;0,1040888.0,4690457.0,8270912.0,906755.0,2137225.0,3935713.0,7502565.0,5666667;0,335555.0,3544998.0,8247401.0,908865.0,2417979.0,3889975.0,7300023.0,5333334;0,2588376.0,6508247.0,221905.0,8475149.0,1574104.0,4909564.0,4016695.0,3333333;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,668987.0,4147091.0,3047063.0,3595634.0,2666667;0,1616708.0,3838707.0,6013719.0,9584658.0,1603954.0,3432423.0,555807.0,6;0,3127717.0,3883206.0,7411503.0,9575523.0,257137.0,3665392.0,7421929.0,7;0,3293703.0,2611155.0,2047645.0,8796036.0,3637398.0,3169978.0,396408.0,5666667;0,3576643.0,07723296.0,4926429.0,8499889.0,3510654.0,2937371.0,3581691.0,6;0,1040888.0,4690457.0,8270912.0,9074684.0,2117404.0,3889662.0,7526311.0,5666667;0,335555.0,3544998.0,8247401.0,9198906.0,2404178.0,391814.0,7561496.0,5666667;0,2588376.0,6508247.0,221905.0,846112.0,1581998.0,4995909.0,4141884.0,3666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6711853.0,4149905.0,3105267.0,3572218.0,4333333;0,1616708.0,3838707.0,6013719.0,9581823.0,1575733.0,3425594.0,555761.0,5333334;0,3127717.0,3883206.0,7411503.0,9542997.0,2588195.0,3658199.0,7386907.0,6666667;0,3293703.0,2611155.0,2047645.0,8776016.0,367022.0,3180834.0,3991975.0,5333334;0,3576643.0,07723296.0,4926429.0,8499889.0,3510654.0,2937371.0,3581691.0,6;0,1040888.0,4690457.0,8270912.0,9075344.0,2149468.0,3900863.0,7548786.0,5333334;0,335555.0,3544998.0,8247401.0,9207078.0,2446363.0,3939986.0,7571455.0,5;0,2588376.0,6508247.0,221905.0,84708.0,1587391.0,507001.0,4172933.0,4333333;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6723345.0,4171135.0,3105887.0,3565425.0,5;0,1616708.0,3838707.0,6013719.0,9571048.0,1566252.0,3417792.0,5548238.0,5;0,3127717.0,3883206.0,7411503.0,9553146.0,2582066.0,3683441.0,7394765.0,7;0,3293703.0,2611155.0,2047645.0,8776016.0,367022.0,3180834.0,3991975.0,5333334;0,3576643.0,07723296.0,4926429.0,8509014.0,3705235.0,2937176.0,3587112.0,5666667;0,1040888.0,4690457.0,8270912.0,905345.0,2258498.0,3948405.0,7601625.0,6666667;0,335555.0,3544998.0,8247401.0,9239961.0,2478257.0,395784.0,7618568.0,6333333;0,2588376.0,6508247.0,221905.0,8481964.0,1653511.0,5056909.0,4160112.0,4666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5936086.0,451851.0,4113193.0,5300254.0,1;0,8234088.0,5370285.0,03304124.0,6719931.0,4148988.0,3120227.0,3557509.0,5333334;0,1616708.0,3838707.0,6013719.0,958661.0,1581036.0,3409443.0,5558897.0,7;0,3127717.0,3883206.0,7411503.0,9548714.0,2569771.0,3681567.0,741985.0,6666667;0,3293703.0,2611155.0,2047645.0,8760597.0,368305.0,3195385.0,4014045.0,5666667;0,3576643.0,07723296.0,4926429.0,8528043.0,3712096.0,2945588.0,3662077.0,5333334;0,1040888.0,4690457.0,8270912.0,9038923.0,2280693.0,3931711.0,759311.0,6666667;0,335555.0,3544998.0,8247401.0,929107.0,2456769.0,3990535.0,7742679.0,6;0,2588376.0,6508247.0,221905.0,847698.0,1641167.0,5055592.0,4170362.0,5666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,6725022.0,4140199.0,3146957.0,3549027.0,4666667;0,1616708.0,3838707.0,6013719.0,9603452.0,1571147.0,3419499.0,5573289.0,5666667;0,3127717.0,3883206.0,7411503.0,9548714.0,2569771.0,3681567.0,741985.0,6666667;0,3293703.0,2611155.0,2047645.0,8885401.0,3768833.0,3135455.0,3813126.0,5666667;0,3576643.0,07723296.0,4926429.0,8530485.0,388645.0,2937932.0,3678473.0,7666667;0,1040888.0,4690457.0,8270912.0,903002.0,2303726.0,3935124.0,7596807.0,6333333;0,335555.0,3544998.0,8247401.0,9328096.0,2502007.0,3960611.0,7780027.0,6;0,2588376.0,6508247.0,221905.0,8461422.0,1643303.0,5066174.0,422172.0,5333334;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,671888.0,4137789.0,3142512.0,3562597.0,5;0,1616708.0,3838707.0,6013719.0,961311.0,1623909.0,3392597.0,5567344.0,5333334;0,3127717.0,3883206.0,7411503.0,9548714.0,2569771.0,3681567.0,741985.0,6666667;0,3293703.0,2611155.0,2047645.0,8915758.0,3853544.0,3095205.0,3745169.0,5666667;0,3576643.0,07723296.0,4926429.0,8531535.0,3885442.0,2936379.0,3677001.0,8;0,1040888.0,4690457.0,8270912.0,901612.0,2338879.0,39389.0,7597822.0,6;0,335555.0,3544998.0,8247401.0,931637.0,246299.0,3973909.0,7798018.0,5666667;0,2588376.0,6508247.0,221905.0,8466088.0,1654175.0,506071.0,4209553.0,4666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,671888.0,4137789.0,3142512.0,3562597.0,5;0,1616708.0,3838707.0,6013719.0,9611927.0,1639612.0,3387831.0,5561915.0,6333333;0,3127717.0,3883206.0,7411503.0,9555931.0,2592763.0,36767.0,7430428.0,6333333;0,3293703.0,2611155.0,2047645.0,8944288.0,3877724.0,3075415.0,3692527.0,5333334;0,3576643.0,07723296.0,4926429.0,8531535.0,3885442.0,2936379.0,3677001.0,8;0,1040888.0,4690457.0,8270912.0,9017817.0,234087.0,3932914.0,7618694.0,5666667;0,335555.0,3544998.0,8247401.0,9354169.0,2500022.0,3908878.0,7818962.0,5333334;0,2588376.0,6508247.0,221905.0,8474925.0,1683879.0,5091186.0,4224956.0,4666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,671888.0,4137789.0,3142512.0,3562597.0,5;0,1616708.0,3838707.0,6013719.0,9609893.0,1618015.0,3383088.0,5561894.0,7;0,3127717.0,3883206.0,7411503.0,9537522.0,2567677.0,3674601.0,7452281.0,5333334;0,3293703.0,2611155.0,2047645.0,8916199.0,3925755.0,3056277.0,3731178.0,5333334;0,3576643.0,07723296.0,4926429.0,8531535.0,3885442.0,2936379.0,3677001.0,8;0,1040888.0,4690457.0,8270912.0,9021751.0,2318482.0,3895646.0,7622178.0,5333334;0,335555.0,3544998.0,8247401.0,9250418.0,2475547.0,4043247.0,76743.0,4666667;0,2588376.0,6508247.0,221905.0,8437086.0,1692611.0,508248.0,4316918.0,5666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,6742998.0,4171353.0,3139201.0,3529296.0,4666667;0,1616708.0,3838707.0,6013719.0,9609893.0,1618015.0,3383088.0,5561894.0,7;0,3127717.0,3883206.0,7411503.0,954284.0,2579233.0,3704998.0,7470075.0,5333334;0,3293703.0,2611155.0,2047645.0,8953995.0,3911403.0,3054606.0,3659836.0,6;0,3576643.0,07723296.0,4926429.0,8545812.0,3865895.0,2912834.0,3680857.0,7666667;0,1040888.0,4690457.0,8270912.0,9002787.0,2357819.0,3845045.0,7681019.0,5;0,335555.0,3544998.0,8247401.0,9250255.0,2465797.0,4052852.0,7689543.0,5333334;0,2588376.0,6508247.0,221905.0,8437086.0,1692611.0,508248.0,4316918.0,5666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,6742998.0,4171353.0,3139201.0,3529296.0,4666667;0,1616708.0,3838707.0,6013719.0,9609893.0,1618015.0,3383088.0,5561894.0,7;0,3127717.0,3883206.0,7411503.0,954284.0,2579233.0,3704998.0,7470075.0,5333334;0,3293703.0,2611155.0,2047645.0,8953995.0,3911403.0,3054606.0,3659836.0,6;0,3576643.0,07723296.0,4926429.0,8553351.0,38908.0,2891854.0,3676545.0,7;0,1040888.0,4690457.0,8270912.0,9002787.0,2357819.0,3845045.0,7681019.0,5;0,335555.0,3544998.0,8247401.0,926953.0,2480796.0,4058863.0,77246.0,5666667;0,2588376.0,6508247.0,221905.0,8437086.0,1692611.0,508248.0,4316918.0,5666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,6754909.0,4185027.0,3143625.0,3512221.0,4333333;0,1616708.0,3838707.0,6013719.0,9616331.0,1635855.0,3388785.0,556879.0,5333334;0,3127717.0,3883206.0,7411503.0,954284.0,2579233.0,3704998.0,7470075.0,5333334;0,3293703.0,2611155.0,2047645.0,8949914.0,3921539.0,3060217.0,3660889.0,5666667;0,3576643.0,07723296.0,4926429.0,8569569.0,388143.0,2860975.0,3690858.0,5;0,1040888.0,4690457.0,8270912.0,900901.0,2391227.0,3900354.0,7719337.0,4666667;0,335555.0,3544998.0,8247401.0,9248222.0,2458343.0,4118333.0,7747474.0,6333333;0,2588376.0,6508247.0,221905.0,8437086.0,1692611.0,508248.0,4316918.0,5666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,6754909.0,4185027.0,3143625.0,3512221.0,4333333;0,1616708.0,3838707.0,6013719.0,9617599.0,1621245.0,3387414.0,556968.0,5333334;0,3127717.0,3883206.0,7411503.0,9540184.0,2577868.0,3720638.0,7492027.0,5;0,3293703.0,2611155.0,2047645.0,8949914.0,3921539.0,3060217.0,3660889.0,5666667;0,3576643.0,07723296.0,4926429.0,8576498.0,3943021.0,28594.0,3711548.0,4333333;0,1040888.0,4690457.0,8270912.0,9009396.0,239848.0,3893149.0,7740551.0,5333334;0,335555.0,3544998.0,8247401.0,9239622.0,2457516.0,4121681.0,7728893.0,6;0,2588376.0,6508247.0,221905.0,8437086.0,1692611.0,508248.0,4316918.0,5666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,6754909.0,4185027.0,3143625.0,3512221.0,4333333;0,1616708.0,3838707.0,6013719.0,9602898.0,1557059.0,3370932.0,5552421.0,6;0,3127717.0,3883206.0,7411503.0,9532478.0,2648868.0,3741824.0,7436785.0,5333334;0,3293703.0,2611155.0,2047645.0,8947615.0,3946318.0,3065276.0,3655444.0,5333334;0,3576643.0,07723296.0,4926429.0,8576498.0,3943021.0,28594.0,3711548.0,4333333;0,1040888.0,4690457.0,8270912.0,8999469.0,2439707.0,3894024.0,7759392.0,6333333;0,335555.0,3544998.0,8247401.0,9239622.0,2457516.0,4121681.0,7728893.0,6;0,2588376.0,6508247.0,221905.0,8455854.0,1728568.0,5099559.0,4298137.0,5333334;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5966467.0,4751651.0,4090086.0,5412326.0,06666667;0,8234088.0,5370285.0,03304124.0,6762323.0,4171865.0,3147952.0,34768.0,3666667;0,1616708.0,3838707.0,6013719.0,9608827.0,1556827.0,3376725.0,5554633.0,5666667;0,3127717.0,3883206.0,7411503.0,9540893.0,265037.0,3735769.0,7421094.0,5333334;0,3293703.0,2611155.0,2047645.0,8927595.0,3968363.0,3059593.0,3686551.0,5;0,3576643.0,07723296.0,4926429.0,8576498.0,3943021.0,28594.0,3711548.0,4333333;0,1040888.0,4690457.0,8270912.0,8999469.0,2439707.0,3894024.0,7759392.0,6333333;0,335555.0,3544998.0,8247401.0,9251873.0,2453857.0,4111914.0,7770605.0,6666667;0,2588376.0,6508247.0,221905.0,8467875.0,1739547.0,5101472.0,4276111.0,5;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,57562.0,4341073.0,4039141.0,5727652.0,1;0,8234088.0,5370285.0,03304124.0,6737455.0,4154514.0,3152965.0,3536174.0,3333333;0,1616708.0,3838707.0,6013719.0,9608827.0,1556827.0,3376725.0,5554633.0,5666667;0,3127717.0,3883206.0,7411503.0,9565884.0,2688319.0,3733457.0,7384057.0,5666667;0,3293703.0,2611155.0,2047645.0,8931683.0,401556.0,3062447.0,3632205.0,5;0,3576643.0,07723296.0,4926429.0,8576498.0,3943021.0,28594.0,3711548.0,4333333;0,1040888.0,4690457.0,8270912.0,8999469.0,2439707.0,3894024.0,7759392.0,6333333;0,335555.0,3544998.0,8247401.0,9235815.0,2449119.0,4130617.0,7729924.0,6;0,2588376.0,6508247.0,221905.0,8489811.0,1765666.0,5101398.0,4239976.0,5333334;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5727324.0,4279181.0,4027416.0,5768143.0,1333333;0,8234088.0,5370285.0,03304124.0,6784481.0,4213171.0,3157302.0,34679.0,2666667;0,1616708.0,3838707.0,6013719.0,9608827.0,1556827.0,3376725.0,5554633.0,5666667;0,3127717.0,3883206.0,7411503.0,9565884.0,2688319.0,3733457.0,7384057.0,5666667;0,3293703.0,2611155.0,2047645.0,8925242.0,404226.0,3054786.0,3633875.0,4666667;0,3576643.0,07723296.0,4926429.0,8576498.0,3943021.0,28594.0,3711548.0,4333333;0,1040888.0,4690457.0,8270912.0,9000427.0,2421225.0,3877157.0,7752253.0,5666667;0,335555.0,3544998.0,8247401.0,9235815.0,2449119.0,4130617.0,7729924.0,6;0,2588376.0,6508247.0,221905.0,8489811.0,1765666.0,5101398.0,4239976.0,5333334;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5430498.0,3853605.0,3866142.0,6211466.0,2;0,8234088.0,5370285.0,03304124.0,6784481.0,4213171.0,3157302.0,34679.0,2666667;0,1616708.0,3838707.0,6013719.0,9608827.0,1556827.0,3376725.0,5554633.0,5666667;0,3127717.0,3883206.0,7411503.0,962116.0,2836096.0,3806008.0,7403201.0,5666667;0,3293703.0,2611155.0,2047645.0,8937689.0,4114898.0,3080421.0,3572536.0,5333334;0,3576643.0,07723296.0,4926429.0,8576498.0,3943021.0,28594.0,3711548.0,4333333;0,1040888.0,4690457.0,8270912.0,900914.0,2459907.0,3926034.0,7810874.0,5666667;0,335555.0,3544998.0,8247401.0,9334288.0,2481986.0,409618.0,7943506.0,5;0,2588376.0,6508247.0,221905.0,8487772.0,1838568.0,5069469.0,4255118.0,5;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5315855.0,3694545.0,3792464.0,6370332.0,3;0,8234088.0,5370285.0,03304124.0,67834.0,4179513.0,316119.0,3431118.0,2333333;0,1616708.0,3838707.0,6013719.0,9608827.0,1556827.0,3376725.0,5554633.0,5666667;0,3127717.0,3883206.0,7411503.0,9609328.0,295561.0,383289.0,7356026.0,5666667;0,3293703.0,2611155.0,2047645.0,8950483.0,4115141.0,3073604.0,3539389.0,5666667;0,3576643.0,07723296.0,4926429.0,8576498.0,3943021.0,28594.0,3711548.0,4333333;0,1040888.0,4690457.0,8270912.0,900914.0,2459907.0,3926034.0,7810874.0,5666667;0,335555.0,3544998.0,8247401.0,9317326.0,2422604.0,4066589.0,794257.0,6;0,2588376.0,6508247.0,221905.0,8481827.0,1785761.0,5081825.0,4264064.0,5333334;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,52578.0,3554276.0,3815596.0,6474993.0,6;0,8234088.0,5370285.0,03304124.0,6787708.0,4198891.0,3185762.0,3459387.0,2;0,1616708.0,3838707.0,6013719.0,9602236.0,1546045.0,3380669.0,5536535.0,5666667;0,3127717.0,3883206.0,7411503.0,9572268.0,3179581.0,3836042.0,714044.0,8666667;0,3293703.0,2611155.0,2047645.0,8975393.0,4112243.0,3072523.0,3491779.0,6333333;0,3576643.0,07723296.0,4926429.0,859655.0,3855872.0,2854038.0,3728617.0,3666667;0,1040888.0,4690457.0,8270912.0,9018043.0,2463996.0,3925111.0,7880567.0,6666667;0,335555.0,3544998.0,8247401.0,9182561.0,231306.0,4160677.0,7756591.0,5333334;0,2588376.0,6508247.0,221905.0,8494678.0,180617.0,5137982.0,4273809.0,5666667;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5276608.0,3605907.0,3828089.0,6483797.0,5333334;0,8234088.0,5370285.0,03304124.0,6787708.0,4198891.0,3185762.0,3459387.0,2;0,1616708.0,3838707.0,6013719.0,9576978.0,1545162.0,3327841.0,5535322.0,5666667;0,3127717.0,3883206.0,7411503.0,957458.0,3201546.0,3834027.0,7113819.0,9;0,3293703.0,2611155.0,2047645.0,8977963.0,4133204.0,3075326.0,3470402.0,5666667;0,3576643.0,07723296.0,4926429.0,8586884.0,3855464.0,2878967.0,3738646.0,3333333;0,1040888.0,4690457.0,8270912.0,9011871.0,2503041.0,3941422.0,7901559.0,6333333;0,335555.0,3544998.0,8247401.0,9077488.0,2298204.0,4226706.0,7552837.0,5666667;0,2588376.0,6508247.0,221905.0,8526012.0,1867324.0,5179718.0,4257766.0,6333333;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,5301728.0,3646965.0,3828413.0,6436187.0,5;0,8234088.0,5370285.0,03304124.0,6777043.0,4209966.0,317425.0,3499327.0,2333333;0,1616708.0,3838707.0,6013719.0,9573529.0,1591968.0,3332926.0,5532725.0,6666667;0,3127717.0,3883206.0,7411503.0,9586664.0,3203232.0,3838587.0,7126017.0,9333333;0,3293703.0,2611155.0,2047645.0,8977992.0,4159155.0,3077257.0,3455328.0,5333334;0,3576643.0,07723296.0,4926429.0,8586884.0,3855464.0,2878967.0,3738646.0,3333333;0,1040888.0,4690457.0,8270912.0,9011871.0,2503041.0,3941422.0,7901559.0,6333333;0,335555.0,3544998.0,8247401.0,9077488.0,2298204.0,4226706.0,7552837.0,5666667;0,2588376.0,6508247.0,221905.0,8526012.0,1867324.0,5179718.0,4257766.0,6333333;2,114286;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,534088.0,3693817.0,3860581.0,6390145.0,4666667;0,8234088.0,5370285.0,03304124.0,6777043.0,4209966.0,317425.0,3499327.0,2333333;0,1616708.0,3838707.0,6013719.0,9547728.0,1568264.0,3338503.0,5487214.0,7666667;0,3127717.0,3883206.0,7411503.0,9575918.0,325907.0,3853903.0,7073033.0,9;0,3293703.0,2611155.0,2047645.0,8988206.0,4172597.0,3076096.0,3433498.0,6;0,3576643.0,07723296.0,4926429.0,8570073.0,3872237.0,2878579.0,3688474.0,3666667;0,1040888.0,4690457.0,8270912.0,9013036.0,2486031.0,3955824.0,7862552.0,6666667;0,335555.0,3544998.0,8247401.0,9140396.0,2350435.0,411196.0,7572302.0,5666667;0,2588376.0,6508247.0,221905.0,8526012.0,1867324.0,5179718.0,4257766.0,6333333;2,114286;0,1486929;30;0;
